Name,Goals,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Hit woodwork,Big chances missed,Clean sheets,Goals conceded,Tackles,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Big chances created,Crosses,Through balls,Accurate long balls,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Yellow cards,Red cards,Fouls,Offsides
James Tomkins,-0.39052720391583334,0.4697342665817059,-0.49448373862860073,-0.3739072091718904,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,0.011248702324295246,-0.638437884312658,0.9310471762802709,1.2852215212300453,0.6610946475158233,5.230273314423621,-0.7246656214993092,1.3948173179599939,3.45531916332215,2.9166520479544764,1.202685530921239,0.2918007958450767,1.0795004433937971,0.21231072118210337,-0.7256072202636561,2.0041697173467443,1.315780195979921,-0.32659136815408807,0.5767661238733429,-0.6401738351739598,-0.027342214215698813,-0.7379040876817492,-0.752353065202958,-0.4407918839155418,0.4395300840938525,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.8348049516486151,0.3950142328351776,-0.2888506535793375,-0.5571094146597396
Scott Dann,-0.20797333458740505,0.9729720000546331,-0.4117473037280136,-0.3493077692808539,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,0.137459585461365,-0.638437884312658,0.8618447201158683,1.3934410302927358,0.09261121626517071,1.5266300275549387,-0.5772049893234947,1.1090321475318314,2.92309623556017,2.257233482736476,2.376147135055794,0.16365391994668288,0.6448507390073697,0.19699489259690434,-0.5338662455805259,1.6088484908371101,1.512286904651564,2.694033405838145,0.3839092660440249,-0.30983185940827096,-0.22969171035303088,-0.5395641794219876,-0.8081162229307629,-0.42095733099776805,0.47310281729580755,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.5047849013832624,-0.4671770020615892,-0.27894844371985483,-0.4607196813346761
Mamadou Sakho,-0.5835732111099388,-0.24915312555189736,-0.5398420377318358,-0.36584132615872944,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,0.052631848561794446,-0.638437884312658,1.20140355270103,1.3026470454469798,-0.08424075104267793,3.088798813931342,-1.0658825146313395,1.2556958160419411,2.2549364932901264,2.90355838795592,2.1218807740978267,1.5700813332641108,0.5569078154973418,0.05589088697607833,-0.19639281623753144,1.3241252590744075,1.296056143137015,-0.32659136815408807,0.46684053033921313,-0.8007301685855251,1.0500941874051755,-0.8964257400415175,-0.8446175467981011,-0.43428835439772506,0.1433453596955899,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.8320937602633887,0.4398481770498095,-1.1337057967075896,-0.6600169828630142
Gary Cahill,-0.15340673602104524,0.37119222013020214,-0.18357126655983702,-0.3108665768189254,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.31821913373971106,-0.638437884312658,1.2677651181069025,1.1619351259561117,0.061878759355474044,3.7952719161271506,-0.36951326594747885,0.6105371933301852,3.400777448956745,2.444657459589661,2.408169365277967,0.33100488700318065,0.9587963713896924,0.049125747906282165,-0.5614501995997739,1.9715993440732895,0.9128211556839536,0.4067581759060583,0.35718151423001987,-0.6383287276848976,0.15905320391717728,-0.8371611975665294,-0.8360830418801661,-0.43393655919756347,0.155160830001059,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.1280006021264202,0.44227337806347644,-0.08939828164036993,-0.65989873861064
Martin Kelly,-0.7977972612873638,-0.5580867597531027,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.3285827315013225,-0.638437884312658,0.694823675038184,1.1103040400372512,1.327901725020984,0.180277972142749,-0.9623447273298565,0.2668051402460531,1.4768099318708945,1.3297074292720006,0.2957969477161676,0.10797400806893487,0.5354248522078328,0.347723399419102,-0.5222691358744798,0.5801211345943371,0.5752954101954629,1.4660408506596032,1.106218509511394,-0.5484651592361216,-0.4450622224928008,-0.9286188248427458,-0.007090917323760394,-0.45836678143100923,-0.296515217390556,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.2606775517620555,-0.4671770020615892,0.050484315212826,-0.6681101450255257
Luka Milivojevic,1.1939552713539847,-0.5580867597531027,2.324511791160342,-0.5290203440403702,7.8316872370398976,3.154941047479499,0.568985946124891,0.6189335372246304,-0.1597251884282239,0.6569012011028245,-0.3130586430456923,-0.7499851813959754,-0.7828357769876373,1.3173885991483218,-0.38779250476908567,0.5000923350433187,1.710640011242804,0.0624333195972556,-0.038338927538561,-0.38761765796559106,1.2761699335703247,0.842562111456828,1.098750469032296,-0.07019474950106251,0.4081548036210604,0.40818815752392124,-0.32659136815408807,0.8474602747778286,-0.542746568516654,0.9646607897193509,-0.34542798078271664,1.0898981050482661,0.04578416829555381,0.6293373685292862,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,2.2282568831139247,-0.4671770020615892,2.5251346195430022,-0.6128697745981126
Max Meyer,-0.6037537375759281,-0.5580867597531027,-0.646353043661754,-0.08559909979678121,-0.26568593573787624,-0.23988858084673156,0.35937782974259747,-0.12381340243879031,0.07663695215519614,-0.026236031586483067,-0.638437884312658,-0.7499851813959754,-0.7828357769876373,-0.11359199204090509,-0.38779250476908567,0.32404614750787486,-0.5930997952286321,-0.6304875193874752,-0.7452503679059278,-0.38761765796559106,-0.23328793091065925,-0.24537578365408008,-0.13459677051026359,-0.15888894145393545,-0.7321885309102453,-0.3938373957825162,-0.32659136815408807,-0.5416628801076292,-0.3851478913596507,-0.8584577044359436,-1.072337953419657,-0.4213542061209452,-0.5658597592581707,-0.7303878761231363,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.32039914545993725,-0.4671770020615892,-1.0399917550383928,-0.3437238898705183
Cheikhou Kouyaté,-0.20877174261001072,0.422032638093361,-0.17327116453140698,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,0.14269757282739584,0.053830049204905986,-0.40355374131831445,0.6320228275191128,-0.038881211318198314,-0.7499851813959754,-0.7828357769876373,1.4291865179363203,-0.38779250476908567,-0.3742927372694628,1.21219131930642,0.2992453211657388,0.5650735453936341,-0.38761765796559106,0.9248280302184991,1.5852800537539333,1.3918276181497204,0.23582451184701073,1.6824069193962103,1.8461538602228464,-0.32659136815408807,-0.3283584362736947,-0.27499709179936466,-0.14633226110715586,-0.904908816321174,-0.5411597255093743,-0.23192218347023769,-0.5006591769830776,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.20430583368836253,0.10834658874513584,1.2634865497524943,-0.25527230900728115
Andros Townsend,0.13287594248501974,-0.5580867597531027,-0.33085835785038514,1.114370238890846,-0.04456606349546805,0.4090440969217896,1.064040099555202,0.724185354740916,-0.4331988606191577,0.20737735747831987,-0.07866222279650374,-0.7499851813959754,-0.7828357769876373,0.6248445767973088,-0.38779250476908567,1.4797751153334975,0.0012262857669046565,-0.6563923884072245,-0.7318908329258567,-0.38761765796559106,0.5319631211822844,0.8097344397420811,1.1078322457285918,2.60182723383966,-0.7690408681767797,-0.6435213463661335,-0.32659136815408807,-0.14335979541298371,0.5341991884114285,-0.6196435681310105,1.011929977600954,1.8910166253093348,-0.09818888890113651,-0.6763352268716434,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.5910568420172807,-0.4671770020615892,-0.9828569346216599,-0.12786965283858903
Jeffrey Schlupp,-0.1343781869766444,-0.2971630822183009,-0.37647718404202896,0.4357204711382492,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.784581033012228,-0.638437884312658,0.12558514376368185,0.8806968797967326,0.9043932354749832,-0.38779250476908567,0.2535805880685398,0.5897536717559716,-0.05161230908101778,0.0025535980338164373,-0.38761765796559106,0.373293518488195,0.9673262467679737,1.1865399928864555,1.1882390155791303,0.44968172924970157,1.2681485458280448,0.6000056908948806,-0.2577373704097569,-0.2251991873298495,-0.6885655847953002,-0.32946543070791895,-0.024766801729436103,-0.343610764561472,-0.4012079213520371,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.1313227991959929,-0.4671770020615892,-0.023332109207677875,-0.5921879251732984
James McArthur,-0.06978999856857304,0.2635452461011668,-0.1742297904263013,-0.022702469407619615,-0.26568593573787624,-0.23988858084673156,0.03206792677591559,-0.09387525747126946,-0.4970299178475635,-0.413476032314523,-0.21959864821369152,-0.7499851813959754,-0.7828357769876373,1.3064195030045878,-0.38779250476908567,0.001437867231819125,0.9447680149051724,-0.25356281710220613,-0.4306233006389595,-0.38761765796559106,0.874360807863868,0.7088720292222962,1.2030672019535658,0.08456420503708259,0.16480770604174483,0.7256139708106111,-0.32659136815408807,-0.5416628801076292,-0.07735062166636911,0.27436476484429434,-0.2535975986011883,-0.5677820195755516,0.3672707716669756,0.03874193565385716,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.6334388879289053,-0.4671770020615892,1.482247178890361,-0.44940719714990973
James McCarthy,-0.3480374660182221,-0.5580867597531027,-0.1303113482648639,-0.2918415389798459,-0.26568593573787624,-0.23988858084673156,-0.05377419031122012,-0.23412187881386812,-0.502997890435654,-0.24374583819696805,-0.33323720064364365,-0.7499851813959754,-0.7828357769876373,1.9034342437243614,-0.38779250476908567,0.056572226192213734,1.3080789138554183,-0.07833351976521757,-0.3268451478311339,-0.38761765796559106,0.8073818343960295,0.7038180964310403,0.6119020211097451,-0.04536097146707449,-0.3277733371252831,-0.2524247863073897,-0.32659136815408807,-0.05304688667408158,-0.3392711312890876,0.6944641736244127,-0.7314228112139602,-0.41421486966151816,0.16721735115613395,0.6198852157698841,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.9811496567290743,-0.02772681838358594,1.183045387176551,-0.6613882495417123
Jairo Riedewald,-0.7977972612873638,-0.5580867597531027,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.7410705666428452,-0.804664763796926,-0.6676923334991525,-0.784581033012228,-0.638437884312658,-0.7499851813959754,-0.7828357769876373,-0.4788500661984871,-0.38779250476908567,-0.8772287894931416,0.2668051402460531,-0.27456275420587395,-0.32457228055155896,-0.38761765796559106,-0.2790459493363468,-0.617101734367585,-0.7425794285635526,-0.21900843294944067,-0.6309548232959474,-0.7583959999113785,-0.32659136815408807,-0.5416628801076292,-1.0427147857043888,-0.9983538857243605,-1.072337953419657,-0.7005379032510156,-0.28230069705893446,-0.4496787213503423,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-1.462574624931927,-0.4671770020615892,-1.4086358761006836,-0.7042403332510229
Jordan Ayew,0.8075987981957373,0.553185305718859,0.9819626944754831,0.05795454042596347,0.4056276332282839,-0.23988858084673156,1.1116305771744044,0.9528134265289665,-0.2681229904813683,1.2231237189638453,0.282104465530754,-0.7499851813959754,-0.7828357769876373,0.5607577083128867,-0.38779250476908567,1.451063654732308,-0.4801986076573155,-0.6524312796776822,-0.5776944783056591,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,-0.32659136815408807,-0.5416628801076292,-0.06346048980970688,-0.6866810778022764,-0.12317133447286072,-0.2062656925266419,-0.5658597592581707,-0.9279239480002877,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.2383629596054966,1.164163248138768,2.2279229829197336,1.0456044662744957
Wilfried Zaha,0.8064150960320632,-0.38012959719480477,1.2556292050867837,0.12895956677269732,-0.050679977013691334,-0.23988858084673156,1.0151184963785804,0.9128377025968226,-0.40504757001086583,0.3407050981356516,0.8130234315694748,-0.7499851813959754,-0.7828357769876373,0.19183195174917972,-0.38779250476908567,1.2637619696926787,-0.4471405089460627,-0.7917395733452931,-0.7984886749391489,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,-0.32659136815408807,-0.5416628801076292,0.6299899409237009,-0.7108599643312019,0.7516366092569056,0.6897821861818599,-0.5658597592581707,-0.9279239480002877,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.5349165937759999,0.05530293982285707,1.509775664320038,1.3082278007654957
Christian Benteke,2.05852340774497,3.9042879564865305,1.543039856008785,0.2868747453678336,1.8079270884020406,0.3686660636384149,2.0976154605100064,2.090617825302915,-0.39422672692920313,1.3859708821796821,2.948687484410491,-0.7499851813959754,-0.7828357769876373,-1.168237837944945,-0.38779250476908567,1.424628229916959,-1.190892967038256,-0.34070660838782274,-0.13855324616688133,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,-0.32659136815408807,-0.5416628801076292,0.30164419828929806,-0.4306978501685643,0.4424616617809894,-0.7737987389529236,-0.5658597592581707,-0.9279239480002877,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.5806503994568547,1.044531629790742,2.2005730839110167,4.283170849396609
Connor Wickham,0.6154864030775928,0.7291367160852529,0.46313660144155955,0.3208703740931753,0.12311650628835813,-0.23988858084673156,1.0482547923823562,0.7351940651413909,-0.2490629021962539,0.9596124702669855,0.34583432051991336,-0.7499851813959754,-0.7828357769876373,-0.597354885509669,-0.38779250476908567,1.1524412632996586,-0.6534125719528983,-0.36471493517395603,-0.2796760490697054,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,-0.32659136815408807,-0.5416628801076292,-0.16047920245853184,-0.9982194344039962,-0.614233231080752,-0.28481173240288804,-0.5658597592581707,-0.9279239480002877,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.2585313069885379,-0.4671770020615892,1.2545237676267107,0.49347540642420906
Michy Batshuayi,1.1361698583699453,0.0855249781660751,1.1288303885035478,0.8308048049733028,-0.26568593573787624,-0.23988858084673156,0.6020862815436386,0.5003003454728341,0.2508236000537594,-0.20318319858582354,0.8379704229361989,-0.7499851813959754,-0.7828357769876373,-1.3572719281553014,-0.38779250476908567,0.6420907008922202,-1.1890616880090041,-0.818378772496344,-0.749101272114664,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,-0.32659136815408807,-0.5416628801076292,-0.28651285720793995,-1.6449110780250158,-1.072337953419657,-0.8433529252294372,-0.5658597592581707,-0.9279239480002877,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-1.462574624931927,-0.4671770020615892,-0.9035149953259702,1.9675870860244946
Jordan Pickford,-0.7977972612873638,-0.5580867597531027,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.784581033012228,-0.638437884312658,1.2204860105599717,1.603550672636253,-1.6521651088834572,-0.38779250476908567,-1.2291946946017198,-1.381345986080427,-0.8745021338145776,-0.8376720689155996,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,-0.32659136815408807,3.1744778046454747,-1.0427147857043888,-0.043647594684755396,-1.072337953419657,-0.8749684644460343,-0.5658597592581707,3.2136146474104623,3.570581359825827,3.021267360646173,3.400533012563289,2.386283487490862,2.0740553907895327,2.8135441727618566,3.348615925020802,3.479117926136697,-1.19451303281095,-0.4671770020615892,-1.8964530532336972,-0.7042403332510229
Jonas Lössl,-0.7977972612873638,-0.5580867597531027,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.784581033012228,-0.638437884312658,0.7966317953566331,1.8291484343278612,-1.6521651088834572,-0.38779250476908567,-1.2291946946017198,-1.381345986080427,-0.8745021338145776,-0.8376720689155996,-0.38761765796559106,-1.3022460835774146,-1.2867907839558836,-1.2945636839014072,-0.8950187150988987,-0.8512065385108387,-1.1341875022066763,1.660892178791526,2.503335339840566,-0.60433685614123,0.10444757775601043,-1.072337953419657,-0.8749684644460343,-0.5658597592581707,4.242669372012164,3.109047204288487,4.981623013242215,4.470241851284251,2.559936261474235,0.9198790002789737,3.167004566952798,2.253487719063391,3.1439124693859677,-1.0818494651079305,-0.4671770020615892,-1.9498368197878762,-0.7042403332510229
Mason Holgate,-0.7977972612873638,-0.5580867597531027,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.24790610892631615,-0.638437884312658,0.8918082246952551,1.0738975050944648,0.7139600571957105,-0.38779250476908567,-0.993648281182902,0.6725038790341097,1.4913134048309609,1.4515423714778126,1.2210351831007025,0.5563800943352065,0.8312582409129544,0.3994747090538826,-0.15471654597578582,0.8895081162424561,1.3807248593080097,-0.32659136815408807,0.10481366505060308,-0.11200471986260559,0.38390024679147405,0.11168655970243636,-0.27184125477556614,-0.31283782683423683,0.6760369659949135,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.7602745774250994,-0.4671770020615892,-0.21938149471626273,-0.44910561947405037
Michael Keane,-0.44775796361183273,0.19910352015181237,-0.4723154522729988,-0.3957041529605983,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.10058358074586982,-0.638437884312658,1.2428546205821756,1.3732401257351523,-0.25553677179988366,0.7483484490545836,-0.6621385141490106,1.3009391802940404,2.712991158292118,3.6915953439636167,0.9792115533979263,0.5152477869923402,1.2490789635846444,0.5252679489672653,-0.6387533793821107,3.2340411951435173,2.5785956981667204,0.5697247412527576,-0.26701598183779196,-0.5484651592361216,0.5780934947627281,-0.5693210034004672,-0.8295082119777247,-0.40462029251742854,0.5693274478515018,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.3465273427027605,-0.4671770020615892,-0.5479023491036233,-0.523589392123537
Lucas Digne,-0.3019082562470281,-0.5580867597531027,-0.646353043661754,0.6041672801376905,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,1.6379099437644575,-0.638437884312658,1.36740710820581,1.2062757113169853,1.1833462442718876,0.8193572586685629,0.8263839595393508,0.9993167519467109,0.6455055685542485,0.6385078777666602,-0.38761765796559106,0.8702270585879954,1.4225561487612208,0.8209113283488045,0.020838649479849373,1.797495139896812,0.7956584418723014,3.4827520968250054,-0.5416628801076292,1.4779583092837738,0.6349415467302242,2.1343951029526793,4.13082524484851,-0.33743718137545264,-0.06442562210455308,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.5441642383070552,1.1075194894512557,1.0656045493210882,-0.3203570833551152
Yerry Mina,-0.18920620964695187,1.1972179800264733,-0.3437649586335775,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.784581033012228,-0.638437884312658,0.6359443172524659,1.1189092210237281,0.0182088518844186,-0.38779250476908567,-0.417273345317159,0.1544311998147021,1.1153261311046128,1.4088054135808579,-0.38761765796559106,0.4415128464977038,0.9593733465066876,0.27091232400581383,-0.6519902252352506,2.321705345932254,1.930861938389347,2.790144194101534,0.413359288876123,-0.6989866363878212,1.0033294339233114,-0.5725873472317605,-0.8174856658704033,-0.3789685591723104,0.6915882967915725,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.3285641951491477,-0.4671770020615892,0.01201660107819725,-0.3273367788077681
Séamus Coleman,-0.15098551558257808,0.42132240664564624,-0.2604436018866883,-0.08559909979678121,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,-0.026236031586483067,-0.638437884312658,1.4042313219380147,0.8321633893837758,0.7148704554897001,2.131476566752964,-0.3416284991105229,0.38623638128420396,0.22763054134783536,0.25598472636551806,-0.008768256989833545,0.6513670919859659,0.758510748168379,0.7388934657857945,1.455430737592037,-0.20652566400762432,-0.04340501207508031,1.660892178791526,-0.0849131471153999,0.10802727939890296,0.04874631646221013,0.36172900346735043,0.8249395137217239,-0.2083287677895685,-0.3353157323688337,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.08244592056993943,0.35440377611902557,-0.11119158477329524,-0.12340828558243218
Jonjoe Kenny,-0.7977972612873638,-0.5580867597531027,-0.646353043661754,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.9128114529320066,-0.804664763796926,-0.6676923334991525,0.3407050981356516,-0.638437884312658,0.7253591236168815,1.6049631535179478,1.157735173985323,-0.38779250476908567,-0.8999362672420822,1.064297620726608,1.0626590471696136,1.082314235930488,-0.38761765796559106,0.5847801547786928,0.6901120878753809,0.6144493125651905,-0.2626219995397282,0.9737362446982604,0.7553770274797611,-0.32659136815408807,-0.5416628801076292,-0.06697036183800326,0.13929016195942523,-0.008352791858328967,0.4916387145939702,-0.5658597592581707,0.12113009755443098,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.19144384939051906,-0.4671770020615892,0.41282536448094337,-0.7042403332510229
Fabian Delph,-0.46005664163827026,-0.5580867597531027,-0.5743861477631605,0.1325162149392545,-0.26568593573787624,-0.23988858084673156,0.05636414320791023,-0.19521078844067044,-0.45022748004176033,0.15822626605761714,-0.4788261754208897,-0.7499851813959754,-0.7828357769876373,1.2538508508908852,-0.38779250476908567,-0.23608008667373181,1.1398797909487288,-0.22832505485329377,-0.5216897668149645,-0.38761765796559106,1.0142948226630384,1.0157328996916686,0.5565953077099335,1.6000737808345558,-0.21001042549142546,0.08078705082237791,-0.32659136815408807,0.5940391586838599,-0.3887023070047574,1.0861669263948381,-0.6563293407010837,-0.20847871879885183,0.011987626953245924,0.38531159328712966,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,0.5964281988729844,1.371387550191246,0.02969095622113496,-0.674359691096963
Gylfi Sigurdsson,1.1194074131291452,-0.15016382726911678,1.4632399435065186,0.4046624167260602,1.2128585621083672,3.1350183383930768,1.7308794612744787,1.6324954261913862,-0.46002058581490984,1.6720295349866643,0.4359437477228951,-0.7499851813959754,-0.7828357769876373,0.015594808127348236,-0.38779250476908567,2.418733621197927,0.26100179120969225,-0.5523856586430258,-0.6730052354265362,-0.38761765796559106,0.21273862222670165,0.02465740415415933,0.7943421616030409,0.3412318424938843,-0.5684689242108375,0.04578458290540766,-0.32659136815408807,-0.3937016989974704,1.353699776432245,-0.28942480706442403,1.56015115523208,2.159678011062548,2.184862833554843,-0.5843956866038481,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,-0.5375733563454563,-0.4671770020615892,-0.1721949877355186,-0.39280828826504705
André Gomes,-0.611838884397238,-0.5580867597531027,-0.36898063238592554,-0.5290203440403702,-0.26568593573787624,-0.23988858084673156,-0.21243065103401987,-0.4784234864794859,-0.04684360063468425,-0.784581033012228,-0.43338117497253903,-0.7499851813959754,-0.7828357769876373,0.16256215713596328,-0.38779250476908567,-0.591256491592422,-0.4542609775217819,-0.5821929602821111,-0.4833888817118573,-0.38761765796559106,1.4177609399467574,0.7721930023014734,2.121187370910241,1.5555185576928872,0.21334341836113588,0.142916431375,-0.32659136815408807,-0.5416628801076292,-0.41254651195734815,0.9064851955375,-0.614233231080752,-0.5061205069190678,0.11940797438998356,0.9352397474901243,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,2.094826087173541,-0.4671770020615892,2.9003008040199165,-0.7042403332510229
Tom Davies,-0.3767594268191542,-0.19377822885545493,-0.39514784099685274,-0.1441641697912175,-0.26568593573787624,-0.23988858084673156,-0.20802574033025897,-0.36146906630908293,-0.28815461755936433,-0.12639480535969466,-0.267014410790933,-0.7499851813959754,-0.7828357769876373,0.042721677304492146,-0.38779250476908567,-0.02553770779172396,0.1735135670577618,-0.5409387599420573,-0.5067849412441799,-0.38761765796559106,0.35735143873946557,0.4110183725789792,0.9294689332317322,0.3827914580206601,-0.2314146498737862,0.38227301766892424,-0.32659136815408807,-0.5416628801076292,-0.4719963491032954,-0.27955755732260984,-0.5537288337907078,-0.6184650330660953,0.1323375542701374,-0.3188380461347912,-0.30018575678015247,-0.2578730036962974,-0.28477191070955965,-0.27639238025419116,-0.2556216653449443,-0.27665050159754107,-0.29755968250129206,-0.30058037170996754,1.2635611892795204,-0.4671770020615892,0.912741756570168,-0.23488873715187542
